field_id,year,field_name,crop_name,sowing_date,harvesting_date,productivity,previous_crop_name,enrich_error,cropwise_error,weather_error,soil_error,coord_source,season_duration_days,local_ndvi_missing,local_ndvi_is_ndvi_like,local_ndvi_count,local_ndvi_mean,local_ndvi_std,local_ndvi_min,local_ndvi_max,local_ndvi_first,local_ndvi_last,local_ndvi_trend,local_ndvi_l8_missing,local_ndvi_l8_is_ndvi_like,local_ndvi_l8_count,local_ndvi_l8_mean,local_ndvi_l8_std,local_ndvi_l8_min,local_ndvi_l8_max,local_ndvi_l8_first,local_ndvi_l8_last,local_ndvi_l8_trend,local_ndvi_ps8_missing,local_ndvi_ps8_is_ndvi_like,local_ndvi_ps8_count,local_ndvi_ps8_mean,local_ndvi_ps8_std,local_ndvi_ps8_min,local_ndvi_ps8_max,local_ndvi_ps8_first,local_ndvi_ps8_last,local_ndvi_ps8_trend,local_ndvi_s2a_missing,local_ndvi_s2a_is_ndvi_like,local_ndvi_s2a_count,local_ndvi_s2a_mean,local_ndvi_s2a_std,local_ndvi_s2a_min,local_ndvi_s2a_max,local_ndvi_s2a_first,local_ndvi_s2a_last,local_ndvi_s2a_trend,local_ndvi_s2b_missing,local_ndvi_s2b_is_ndvi_like,local_ndvi_s2b_count,local_ndvi_s2b_mean,local_ndvi_s2b_std,local_ndvi_s2b_min,local_ndvi_s2b_max,local_ndvi_s2b_first,local_ndvi_s2b_last,local_ndvi_s2b_trend,local_ndvi_s2c_missing,local_ndvi_s2c_is_ndvi_like,local_ndvi_s2c_count,local_ndvi_s2c_mean,local_ndvi_s2c_std,local_ndvi_s2c_min,local_ndvi_s2c_max,local_ndvi_s2c_first,local_ndvi_s2c_last,local_ndvi_s2c_trend,local_soil_moisture_missing,local_soil_moisture_is_ndvi_like,local_soil_moisture_count,local_soil_moisture_mean,local_soil_moisture_std,local_soil_moisture_min,local_soil_moisture_max,local_soil_moisture_first,local_soil_moisture_last,local_soil_moisture_trend,local_temperature_missing,local_temperature_is_ndvi_like,local_temperature_count,local_temperature_mean,local_temperature_std,local_temperature_min,local_temperature_max,local_temperature_first,local_temperature_last,local_temperature_trend,centroid_lat,centroid_lon,field_area,season_weather_days,season_weather_tmean_mean,season_weather_tmean_min,season_weather_tmean_max,season_weather_tmean_std,season_weather_tmin_min,season_weather_tmax_max,season_weather_precip_sum,season_weather_precip_mean,season_weather_rain_sum,season_weather_radiation_sum,season_weather_radiation_mean,season_weather_et0_sum,season_weather_et0_mean,season_weather_gdd_base5_sum,season_weather_heat_days,season_weather_dry_days,season_weather_frost_days
265,2023,Лесополосы (Грязнушка),Пшеница яровая,2023-05-03,2023-10-02,13.08,Подсолнечник,,,,,cropwise,152,False,True,79,0.49002531645569614,0.12571677779770113,0.204,0.623,0.204,0.371,0.0035792843232716654,False,True,5,0.41259999999999997,0.10116639758338733,0.225,0.49,0.225,0.49,0.0631,False,True,48,0.5514166666666668,0.05638403783183874,0.391,0.652,0.477,0.391,0.0022908163265306122,False,True,15,0.45926666666666677,0.09021046995160201,0.195,0.579,0.195,0.455,0.01629642857142857,False,True,15,0.47020000000000006,0.08121428445784645,0.225,0.564,0.225,0.564,0.015857142857142858,True,True,0,,,,,,,,False,False,153,0.684669934640523,0.07437699661512236,0.5885,0.8664999999999999,0.6635,0.84475,0.0011750474113090212,False,False,98,30.118367346938776,7.522172625506102,11.7,45.25,23.9,18.5,-0.19630536375749924,50.45163093463735,82.3890132320428,1.69254,153,16.794771241830066,3.6,30.6,5.296241000796638,-2.7,37.0,298.5,1.9509803921568627,298.5,3179.45,20.780718954248364,641.4,4.192156862745098,1806.1,18,104,5
289,2021,Лесополосы (Казачий увал),Пшеница яровая,2021-05-25,2021-09-07,38.523529,Рапс яровой,,,,,cropwise,105,False,True,56,0.5838035714285714,0.15143697647664442,0.333,0.765,0.438,0.333,-0.003983902939166097,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,106,0.6835566037735851,0.061022491243165826,0.57975,0.83375,0.64425,0.57975,-0.0003063808348237899,False,False,68,30.476470588235294,5.578210435336737,20.65,45.8,41.65,34.85,-0.07499331984578388,50.43552418116171,82.43173235642028,16.75758,106,18.578301886792453,8.3,26.0,3.5556228315423333,3.8,32.8,207.0,1.9528301886792452,207.0,2362.12,22.284150943396224,476.06,4.491132075471699,1439.3,14,81,0
289,2023,Лесополосы (Казачий увал),Пшеница яровая,2023-05-19,2023-08-20,12.705882,Подсолнечник,,,,,cropwise,93,False,True,56,0.5219285714285714,0.07335258714466945,0.341,0.64,0.341,0.623,0.004172658920027341,False,True,2,0.534,0.01100000000000001,0.523,0.545,0.523,0.545,0.02200000000000002,False,True,29,0.5486551724137931,0.027237494266833546,0.473,0.597,0.473,0.589,0.002832019704433496,False,True,12,0.5133333333333333,0.056028762454851895,0.388,0.568,0.388,0.54,0.014000000000000002,False,True,10,0.5073000000000001,0.04402510647346581,0.4,0.549,0.4,0.538,0.013109090909090916,True,True,0,,,,,,,,False,False,94,0.6518856382978725,0.055422874637672974,0.588,0.81675,0.6915,0.753,0.0009059657551565942,False,False,65,34.95923076923077,6.280659521393326,18.3,47.9,30.1,26.5,-0.22228583916083913,50.43552418116171,82.43173235642028,16.75758,94,19.07127659574468,7.5,30.6,4.371878761152715,3.0,37.0,165.4,1.7595744680851064,165.4,2237.75,23.805851063829788,470.47,5.005,1322.7,17,68,0
266,2021,Лесополосы (Караульное-1),Пшеница яровая,2021-05-26,2021-09-09,34.25,Пшеница озимая,,,,,cropwise,106,False,True,57,0.5811929824561404,0.15720546825412815,0.344,0.768,0.451,0.354,-0.004676626912107857,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,107,0.6826845794392522,0.06196921658583704,0.57625,0.83475,0.63325,0.615,-0.0004065420560747659,False,False,68,30.335294117647063,5.490828307435055,19.8,45.2,39.8,33.8,-0.06682635416269038,50.43608606975771,82.44764798400482,10.79174,107,18.523364485981308,8.3,26.0,3.6508500978872616,3.8,32.8,214.2,2.0018691588785047,214.2,2369.98,22.149345794392524,478.92,4.47588785046729,1447.0,14,81,0
266,2023,Лесополосы (Караульное-1),Пшеница яровая,2023-05-01,2023-08-20,11.466667,Подсолнечник,,,,,cropwise,111,False,True,65,0.49546153846153845,0.12442892032408603,0.212,0.657,0.212,0.64,0.0061632430069930065,False,True,4,0.4545,0.13532460973525845,0.24,0.582,0.24,0.582,0.1146,False,True,32,0.5551875,0.025769940701328722,0.493,0.589,0.546,0.573,-0.0013112170087976533,False,True,12,0.5063333333333333,0.09825929416034337,0.218,0.574,0.218,0.562,0.019601398601398607,False,True,12,0.47841666666666666,0.11678431568018409,0.23,0.573,0.23,0.497,0.021115384615384612,True,True,0,,,,,,,,False,False,112,0.6533638392857143,0.05361315520609417,0.5882499999999999,0.81725,0.66325,0.75325,0.0004778280571975261,False,False,75,34.85733333333333,6.332433409747701,17.8,48.05,23.45,26.6,-0.13205405405405404,50.43608606975771,82.44764798400482,10.79174,112,17.692857142857143,0.5,30.6,5.462824267683506,-3.9,37.0,183.6,1.6392857142857142,181.8,2633.87,23.51669642857143,539.11,4.813482142857143,1430.8,17,82,5
213,2020,Лесополосы (Козлов увал левый) 05-080-025-182,Пшеница яровая,2020-05-17,2020-09-14,5.78,Рапс яровой,,,,,cropwise,120,False,True,58,0.4959137931034483,0.04929058260852906,0.408,0.583,0.411,0.408,0.0016918084222830602,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,120,0.6988958333333334,0.037387255283570744,0.64225,0.8127500000000001,0.7235,0.66125,-7.142857142857157e-05,False,False,74,33.16148648648649,5.55143363086739,16.35,45.4,31.2,27.55,-0.1725087004813032,50.39592303182072,82.40055239497441,16.53751,121,17.96776859504132,7.6,26.5,4.213971544500118,2.2,34.8,226.8,1.8743801652892562,226.8,2630.81,21.742231404958677,547.34,4.523471074380166,1569.1,7,86,0
213,2021,Лесополосы (Козлов увал левый) 05-080-025-182,Пшеница яровая,2021-05-12,2021-09-06,13.155714,Пшеница яровая,,,,,cropwise,117,False,True,60,0.5823166666666667,0.12368366796882369,0.297,0.746,0.297,0.479,0.0033646290636287855,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,118,0.6809639830508475,0.05771491959887665,0.59425,0.833,0.6205,0.59425,1.6528254065641916e-05,False,False,71,30.136619718309856,5.789110453368576,20.95,45.35,35.85,33.6,-0.15726525821596243,50.39592303182072,82.40055239497441,16.53751,118,18.142372881355932,5.9,26.3,4.091525072669301,-0.9,32.7,216.9,1.838135593220339,216.9,2634.39,22.325338983050845,532.35,4.511440677966102,1550.8,10,88,1
214,2021,Лесополосы (Козлов увал правый) 05-080-025-208,Пшеница яровая,2021-05-12,2021-09-06,15.857778,Пшеница яровая,,,,,cropwise,117,False,True,60,0.5831999999999998,0.12638206623831827,0.298,0.752,0.298,0.47,0.0033180327868852456,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,118,0.6809555084745765,0.057709352040003416,0.5935,0.83325,0.621,0.5935,1.273560271566268e-05,False,False,71,30.14154929577465,5.804988056152827,21.0,45.35,35.9,33.6,-0.15685110663983903,50.39304277360058,82.39900770342493,10.99122,118,18.142372881355932,5.9,26.3,4.091525072669301,-0.9,32.7,216.9,1.838135593220339,216.9,2634.39,22.325338983050845,532.34,4.51135593220339,1550.8,10,88,1
267,2021,Лесополосы (Коновалиха),Пшеница яровая,2021-05-13,2021-09-07,37.25,Рапс яровой,,,,,cropwise,117,False,True,66,0.5570454545454544,0.16576145984591212,0.308,0.776,0.337,0.312,-0.0007973071704414988,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,118,0.6828644067796611,0.05890553379003341,0.5815,0.838,0.63175,0.5815,-0.0001150997556780208,False,False,72,30.79305555555556,6.194325951781483,19.9,46.25,37.65,34.35,-0.07667856453791239,50.42871183352392,82.47315769012256,3.59756,118,17.908474576271185,5.5,25.8,3.98602593541841,-1.1,33.2,236.79999999999998,2.006779661016949,236.79999999999998,2626.45,22.258050847457625,514.93,4.3638135593220335,1523.2,13,85,1
291,2021,Лесополосы (Лаврентия),Пшеница яровая,2021-05-25,2021-09-07,31.728333,Пшеница яровая,,,,,cropwise,105,False,True,55,0.6052000000000001,0.11378007494524447,0.385,0.759,0.543,0.385,-0.004270490620490621,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,106,0.679252358490566,0.06029210044867398,0.57225,0.82675,0.6405,0.57225,-0.0004116696475804215,False,False,68,29.938235294117643,5.755324374048699,19.7,44.15,41.25,37.6,-0.061092873229759134,50.4614562300537,82.35775097475681,6.42781,106,18.578301886792453,8.3,26.0,3.5556228315423333,3.8,32.8,207.0,1.9528301886792452,207.0,2362.12,22.284150943396224,476.62,4.496415094339623,1439.3,14,81,0
291,2023,Лесополосы (Лаврентия),Пшеница яровая,2023-05-03,2023-10-02,15.506667,Подсолнечник,,,,,cropwise,152,False,True,72,0.536875,0.10885310406179921,0.235,0.635,0.235,0.356,0.0031872950028940766,False,True,5,0.5016,0.1270615598833888,0.271,0.602,0.271,0.602,0.08039999999999999,False,True,41,0.6061707317073171,0.04484765672918432,0.451,0.661,0.536,0.451,0.0007865853658536596,False,True,16,0.5459375,0.0991781659124124,0.233,0.64,0.233,0.528,0.015566176470588236,False,True,12,0.5476666666666666,0.10225159602123034,0.258,0.622,0.258,0.622,0.0232027972027972,True,True,0,,,,,,,,False,False,153,0.6843823529411764,0.07373617106871926,0.58775,0.8634999999999999,0.665,0.8435,0.001164603520834171,False,False,96,31.809375,8.473833229971842,13.65,49.35,24.25,18.35,-0.19649823657080848,50.4614562300537,82.35775097475681,6.42781,153,16.794771241830066,3.6,30.6,5.296241000796638,-2.7,37.0,298.5,1.9509803921568627,298.5,3179.45,20.780718954248364,642.31,4.1981045751633985,1806.1,18,104,5
400,2021,Лесополосы (Поддубинское),Пшеница яровая,2021-05-10,2021-09-17,35.6,Ячмень яровой,,,,,cropwise,130,False,True,69,0.5607246376811593,0.1382402743449089,0.266,0.76,0.266,0.37,0.00028260869565217427,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,131,0.6798606870229009,0.05992466772388543,0.58275,0.8465,0.60775,0.6094999999999999,-0.00017347061335610937,False,False,82,29.220121951219507,6.049308868788727,18.7,44.9,39.05,28.85,-0.1448476834165932,50.398925272030716,82.54594884226825,20.97344,131,17.629007633587786,5.3,26.6,4.402176570424412,-1.1,33.0,290.0,2.213740458015267,289.3,2832.81,21.624503816793894,574.55,4.38587786259542,1654.4,11,95,1
401,2021,Лесополосы (Убинское),Пшеница яровая,2021-05-10,2021-09-17,42.733333,Подсолнечник,,,,,cropwise,130,False,True,70,0.5561714285714286,0.14351764166606054,0.263,0.759,0.263,0.356,0.0002204531537048378,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,131,0.6803053435114504,0.0599189440573102,0.5845,0.8475,0.6072500000000001,0.61,-0.00015871990604815025,False,False,80,29.366875000000004,6.083368432404452,18.6,45.15,39.1,29.0,-0.14947081575246132,50.39328382802285,82.55186193296342,16.05935,131,17.629007633587786,5.3,26.6,4.402176570424412,-1.1,33.0,290.0,2.213740458015267,289.3,2832.81,21.624503816793894,574.52,4.385648854961832,1654.4,11,95,1
235,2023,Лесополосы (Фомкин увал),Пшеница яровая,2023-05-03,2023-10-02,22.0,Подсолнечник,,,,,cropwise,152,False,True,79,0.49141772151898727,0.13839080671110454,0.206,0.661,0.21,0.394,0.004548782862706913,False,True,4,0.42324999999999996,0.1138845358246676,0.226,0.49,0.226,0.49,0.0793,False,True,49,0.5260612244897959,0.034984199444113656,0.432,0.598,0.487,0.432,0.0014451020408163262,False,True,15,0.46079999999999993,0.08069134608700818,0.202,0.566,0.202,0.479,0.013878571428571428,False,True,13,0.4423846153846155,0.10289541999341519,0.216,0.554,0.216,0.554,0.023076923076923078,True,True,0,,,,,,,,False,False,153,0.6848071895424837,0.0746951839402383,0.5882499999999999,0.8674999999999999,0.66325,0.8452500000000001,0.0011791577875169205,False,False,101,30.72029702970297,8.293792197823878,9.9,48.0,24.4,19.0,-0.21322422830518345,50.4469968405647,82.40540296777517,6.40976,153,16.794771241830066,3.6,30.6,5.296241000796638,-2.7,37.0,298.5,1.9509803921568627,298.5,3179.45,20.780718954248364,641.74,4.19437908496732,1806.1,18,104,5
351,2021,Лесополосы Коновалиха Серов,Пшеница яровая,2021-05-11,2021-09-17,45.0,Подсолнечник,,,,,cropwise,129,False,True,69,0.5678985507246377,0.14094989807025596,0.302,0.75,0.302,0.375,-0.000936024844720497,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,130,0.6791211538461539,0.05972568892779227,0.58025,0.844,0.6095,0.60725,-0.00023042442201859917,False,False,81,28.85987654320988,5.728235350583284,18.5,44.65,29.7,28.85,-0.12298441734417344,50.41480520904147,82.5211229953212,3.63629,130,17.46923076923077,5.5,25.8,4.222009112584382,-1.1,33.2,255.9,1.9684615384615385,255.9,2812.73,21.636384615384614,557.37,4.287461538461539,1621.0,14,93,1
903,2024,Лесхозовская 1-10,Пшеница яровая,2024-05-18,2024-09-19,53.329032,Рапс яровой,,,,,cropwise,124,False,True,38,0.5694473684210527,0.17546175132286046,0.242,0.768,0.281,0.412,-0.0006404420614946935,True,True,0,,,,,,,,False,True,21,0.5924761904761905,0.1874761239522361,0.235,0.775,0.235,0.435,0.006440259740259741,False,True,9,0.5464444444444444,0.20793701563005995,0.236,0.766,0.236,0.42,0.027783333333333333,False,True,5,0.5548,0.18796425192041172,0.241,0.724,0.241,0.437,0.0455,True,True,0,,,,,,,,False,False,125,0.692196,0.04741392816462268,0.5925,0.79725,0.603,0.6759999999999999,0.0009389001536098309,False,False,75,21.976,4.832365604270163,8.8,32.55,26.5,18.8,-0.14449075391180652,54.99014699307982,69.66969164927445,225.45467,125,16.2808,5.1,25.0,4.538910812078157,-0.2,30.7,300.6,2.4048000000000003,300.6,2287.95,18.3036,411.33,3.29064,1410.1,2,64,2
894,2024,Лесхозовская 1-11/141 (Метлишино),Пшеница яровая,2024-05-19,2024-09-20,18.546269,Рапс яровой,,,,,cropwise,124,False,True,43,0.5473488372093024,0.16866478157920087,0.238,0.748,0.3,0.364,-0.0003041377227423741,True,True,0,,,,,,,,False,True,19,0.5488947368421053,0.18081508284107686,0.228,0.751,0.228,0.384,0.007915789473684211,False,True,8,0.55325,0.1823531943783821,0.233,0.733,0.233,0.397,0.009952380952380954,False,True,6,0.5391666666666667,0.1668766177616132,0.227,0.696,0.227,0.415,0.03705714285714286,True,True,0,,,,,,,,False,False,125,0.743646,0.04233471606140756,0.6415,0.837,0.6415,0.70325,0.0007973010752688173,False,False,73,21.823972602739723,4.475742148523674,10.2,31.2,25.65,17.3,-0.14104344070097494,54.97819869627524,69.67372578483555,138.41043,125,16.2512,5.1,25.0,4.557238040743538,-0.2,30.7,300.6,2.4048000000000003,300.6,2279.8,18.238400000000002,409.19,3.27352,1406.4,2,64,2
892,2024,Лесхозовская 1-7/67 (Метлишино),Пшеница яровая,2024-05-22,2024-09-19,42.1,Рапс яровой,,,,,cropwise,120,False,True,39,0.5586666666666665,0.17916849730728454,0.298,0.792,0.333,0.359,-0.0016263157894736843,True,True,0,,,,,,,,False,True,23,0.5497391304347825,0.18573806179467867,0.254,0.788,0.254,0.341,0.005796442687747037,False,True,8,0.449125,0.15259131487407795,0.251,0.694,0.251,0.329,-0.011059523809523807,False,True,5,0.4332,0.1220022950603799,0.25,0.585,0.25,0.342,0.012100000000000005,True,True,0,,,,,,,,False,False,121,0.6928037190082644,0.04663911260961075,0.607,0.79625,0.66375,0.67475,0.0009445688253624169,False,False,73,22.028082191780822,4.5909081256219935,10.5,32.35,26.4,19.35,-0.14610792299148462,54.99884167917041,69.6771309904442,66.77101,121,16.432231404958678,5.1,25.0,4.511238764033796,-0.2,30.7,284.7,2.352892561983471,284.7,2224.4,18.383471074380164,399.62,3.3026446280991735,1383.3,2,62,2
899,2024,"Лесхозовская 1-9/4, 1-8/50 (Метлишино)",Пшеница яровая,2024-05-18,2024-09-19,27.888,Рапс яровой,,,,,cropwise,124,False,True,38,0.5773157894736842,0.15183458888629914,0.319,0.759,0.363,0.408,-0.0021545026808184706,True,True,0,,,,,,,,False,True,22,0.5602272727272727,0.1790007444926574,0.257,0.765,0.257,0.383,-0.001540937323546019,False,True,9,0.5188888888888888,0.17691582709453443,0.257,0.747,0.257,0.372,-0.01741666666666667,False,True,5,0.5332,0.1790077093311905,0.255,0.694,0.255,0.388,0.0319,True,True,0,,,,,,,,False,False,125,0.689766,0.04717243627373934,0.591,0.7945,0.6015,0.67225,0.0009273502304147466,False,False,73,22.46780821917808,4.70333872861575,10.4,32.7,28.0,19.6,-0.14597834135505366,54.98769147687321,69.659195795965,50.42224,125,16.436799999999998,5.3,25.2,4.520080282472867,-0.1,30.8,323.8,2.5904000000000003,322.9,2285.37,18.28296,415.23,3.3218400000000003,1429.6,1,64,1
893,2024,Лесхозовская 9-1/119 (Метлишино),Пшеница яровая,2024-05-19,2024-09-21,41.664815,Рапс яровой,,,,,cropwise,125,False,True,40,0.5359999999999999,0.18871062503208452,0.255,0.771,0.261,0.338,-0.002328705440900563,True,True,0,,,,,,,,False,True,19,0.5248947368421052,0.19099156628854533,0.225,0.751,0.225,0.331,0.0077263157894736844,False,True,9,0.5014444444444445,0.2029401176653465,0.228,0.765,0.228,0.317,-0.016816666666666664,False,True,5,0.4411999999999999,0.1414332351323408,0.221,0.61,0.221,0.345,0.017199999999999986,True,True,0,,,,,,,,False,False,126,0.7448710317460316,0.0420111560926034,0.6435,0.8372499999999999,0.6435,0.685,0.0007398447694038245,False,False,72,22.515972222222224,4.534825324249063,8.5,31.85,26.35,18.0,-0.13388561965399703,54.962159052119695,69.67219006936114,110.91632,126,16.38015873015873,5.3,25.2,4.5308995540020005,-0.1,30.8,323.8,2.56984126984127,322.9,2290.06,18.175079365079366,415.79,3.299920634920635,1433.9,1,65,1
905,2024,Лесхозовская 9-2/45 (Метлишино),Пшеница яровая,2024-05-21,2024-09-22,20.728571,Рапс яровой,,,,,cropwise,124,False,True,39,0.4892820512820513,0.16692712193294978,0.209,0.75,0.254,0.351,0.0005534412955465585,True,True,0,,,,,,,,False,True,24,0.49524999999999997,0.18888097001374526,0.219,0.781,0.219,0.315,0.004878260869565217,False,True,11,0.47654545454545455,0.17738061984760528,0.227,0.767,0.227,0.314,-0.00326363636363636,False,True,5,0.37320000000000003,0.08531213278309245,0.228,0.477,0.228,0.336,0.0205,True,True,0,,,,,,,,False,False,125,0.747098,0.04076093590682138,0.66875,0.83775,0.727,0.68275,0.00065989400921659,False,False,73,22.849999999999998,4.825595285870304,8.5,33.1,26.75,18.35,-0.14888312970504752,54.96138589533454,69.65637517296786,43.89648,125,16.4592,5.3,25.2,4.4761607835286705,-0.1,30.8,316.0,2.528,315.1,2281.14,18.249119999999998,414.6,3.3168,1432.4,1,65,1
906,2024,Лесхозовская 9-6,Пшеница яровая,2024-05-22,2024-09-22,84.565789,Рапс яровой,,,,,cropwise,123,False,True,39,0.5141794871794872,0.18132035282464837,0.254,0.769,0.257,0.322,-0.0006965587044534413,True,True,0,,,,,,,,False,True,24,0.529,0.18918443382054456,0.205,0.783,0.205,0.318,0.00591217391304348,False,True,8,0.447125,0.1850502887730792,0.203,0.708,0.203,0.309,-0.00789285714285714,False,True,4,0.353,0.09652201821346258,0.207,0.468,0.207,0.335,0.03180000000000001,True,True,0,,,,,,,,False,False,124,0.745600806451613,0.04156635677418299,0.66625,0.8372499999999999,0.718,0.68225,0.0006954571203776555,False,False,73,23.71986301369863,5.4833230333515885,10.6,35.4,28.4,18.15,-0.19531192151055163,54.9568139656123,69.67307182816185,369.90232,124,16.486290322580643,5.3,25.2,4.483955890934013,-0.1,30.8,315.8,2.546774193548387,314.9,2262.4,18.24516129032258,411.1,3.3153225806451614,1424.3,1,64,1
907,2024,Лесхозовская 9-7/106 (Метлишино),Пшеница яровая,2024-05-21,2024-09-22,30.887755,Рапс яровой,,,,,cropwise,124,False,True,42,0.556595238095238,0.1823323834993728,0.309,0.791,0.353,0.351,-0.004495664856980796,True,True,0,,,,,,,,False,True,22,0.5530909090909091,0.19907876675301367,0.251,0.773,0.253,0.351,0.00695313382269904,False,True,7,0.5171428571428571,0.19346792172009777,0.261,0.786,0.261,0.352,-0.004714285714285719,False,True,3,0.27899999999999997,0.022992752481307374,0.258,0.311,0.258,0.268,0.0050000000000000044,True,True,0,,,,,,,,False,False,125,0.7468919999999999,0.0410813989051006,0.6685,0.838,0.7265,0.6835,0.0006748878648233488,False,False,74,22.855405405405406,4.692241782320533,9.7,32.1,27.95,18.1,-0.15875157349129954,54.95044193503639,69.67474695329392,100.81286,125,16.4592,5.3,25.2,4.4761607835286705,-0.1,30.8,316.0,2.528,315.1,2281.14,18.249119999999998,414.6,3.3168,1432.4,1,65,1
949,2024,"Лесхозовская 9-8/203, 7-17/9 (Метлишино)",Пшеница яровая,2024-05-22,2024-09-23,32.488421,Рапс яровой,,,,,cropwise,124,False,True,45,0.540911111111111,0.1720507447395451,0.28,0.771,0.294,0.357,-0.00020408432147562611,True,True,0,,,,,,,,False,True,19,0.5543157894736843,0.20216878113715284,0.242,0.793,0.25,0.336,0.006282456140350877,False,True,6,0.529,0.1670468996020778,0.332,0.738,0.415,0.332,-0.04634285714285714,False,True,3,0.25466666666666665,0.02562984371565477,0.23,0.29,0.23,0.244,0.006999999999999992,True,True,0,,,,,,,,False,False,125,0.748806,0.040509836632600736,0.67125,0.8385,0.722,0.70725,0.0006229554531490016,False,False,72,23.240972222222222,5.051439057811542,9.3,34.0,29.35,9.3,-0.18861904302527494,54.94268819220257,69.66302807754731,193.51463,125,16.410400000000003,5.3,25.2,4.545236169881605,-0.1,30.8,316.1,2.5288000000000004,315.2,2273.69,18.18952,413.37,3.30696,1426.3,1,65,1
215,2022,Лоскутиха,Пшеница яровая,2022-05-11,2022-08-24,28.589873,Подсолнечник,,,,,cropwise,105,False,True,52,0.5132884615384616,0.15108916579526827,0.242,0.697,0.242,0.372,0.0030551097071629812,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,106,0.6670094339622642,0.042224648033659135,0.61025,0.783,0.65025,0.6145,-0.00025575736201728075,False,False,74,27.39324324324324,4.692974366038258,13.8,35.25,21.25,27.55,-0.07072935949648279,50.47711714286837,82.5526018480358,78.14849,106,18.535849056603773,8.2,27.2,3.7613272617081486,2.1,32.9,266.1,2.510377358490566,266.1,2427.98,22.905471698113207,489.43,4.617264150943396,1434.8,11,71,0
352,2020,Луканюшкин СК,Пшеница яровая,2020-05-15,2020-08-19,14.19,Подсолнечник,,,,,cropwise,96,False,True,54,0.46564814814814814,0.06622804525314127,0.365,0.561,0.365,0.521,0.00393013150371641,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,97,0.70025,0.04317127541107115,0.641,0.8227500000000001,0.719,0.69575,6.529100042078721e-05,False,False,63,32.544444444444444,4.945497480160985,19.3,42.9,30.7,19.3,-0.11443452380952382,50.415986050420685,82.58673136208493,105.15763,97,18.67319587628866,7.8,25.9,3.389934021920292,3.5,34.6,169.1,1.743298969072165,169.1,2262.25,23.322164948453608,456.46,4.705773195876288,1326.3,7,72,0
352,2022,Луканюшкин СК,Пшеница яровая,2022-05-19,2022-08-31,40.807477,Подсолнечник,,,,,cropwise,104,False,True,60,0.5553666666666665,0.17113853712384272,0.262,0.779,0.262,0.268,-0.0015520978049458182,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,105,0.6672047619047619,0.0465569132116859,0.56875,0.78625,0.6447499999999999,0.56875,-0.0005743235538046859,False,False,72,28.039583333333333,5.275308952906086,18.4,42.95,40.5,32.45,-0.07947858383175765,50.415986050420685,82.58673136208493,105.15763,105,18.571428571428573,8.2,27.2,3.710569569569104,2.1,32.9,261.3,2.488571428571429,261.3,2385.22,22.716380952380952,482.51,4.5953333333333335,1425.0,11,71,0
